0.0033,-0.9864,-0.0070
-0.0039,-0.9858,-0.0102
-0.0002,-0.9901,-0.0116
0.0020,-0.9864,-0.0079
0.0021,-0.9873,-0.0116
-0.0008,-0.9881,-0.0088
0.0037,-0.9907,-0.0071
0.0082,-0.9904,-0.0085
0.0038,-0.9901,-0.0061
0.0074,-0.9857,-0.0096
0.0012,-0.9844,-0.0109
-0.0004,-0.9907,-0.0121
-0.0001,-0.9941,-0.0090
0.0113,-0.9884,-0.0088
-0.0025,-0.9878,-0.0075
0.0056,-0.9885,-0.0044
0.0066,-0.9902,-0.0128
0.0029,-0.9904,-0.0060
0.0072,-0.9849,-0.0069
0.0010,-0.9870,-0.0071
0.0040,-0.9925,-0.0113
0.0020,-0.9868,-0.0105
0.0061,-0.9878,-0.0107
0.0006,-0.9903,-0.0120
-0.0006,-0.9860,-0.0085
0.0053,-0.9870,-0.0111
-0.0014,-0.9885,-0.0032
0.0008,-0.9891,-0.0033
0.0037,-0.9841,-0.0121
0.0070,-0.9864,-0.0031
0.0024,-0.9847,-0.0117
0.0007,-0.9870,-0.0073
0.0004,-0.9907,-0.0107
-0.0043,-0.9885,-0.0076
0.0050,-0.9851,-0.0089
0.0042,-0.9865,-0.0069
-0.0027,-0.9883,-0.0068
-0.0004,-0.9926,-0.0101
0.0036,-0.9861,-0.0047
0.0056,-0.9922,-0.0056
0.0018,-0.9840,-0.0121
0.0044,-0.9892,-0.0124
0.0008,-0.9857,-0.0082
0.0062,-0.9852,-0.0130
0.0033,-0.9872,-0.0093
-0.0051,-0.9887,-0.0040
0.0103,-0.9848,-0.0067
0.0016,-0.9880,-0.0074
0.0055,-0.9834,-0.0040
0.0045,-0.9910,-0.0055
-0.0034,-0.9936,-0.0063
0.0019,-0.9904,-0.0087
0.0040,-0.9892,-0.0081
-0.0024,-0.9844,-0.0039
0.0017,-0.9904,-0.0093
-0.0000,-0.9874,-0.0115
0.0039,-0.9853,-0.0090
0.0052,-0.9947,-0.0047
0.0072,-0.9873,-0.0053
-0.0006,-0.9858,-0.0111
0.0012,-0.9866,-0.0074
0.0059,-0.9874,-0.0069
0.0025,-0.9884,-0.0069
0.0020,-0.9916,-0.0082
0.0078,-0.9851,-0.0095
0.0126,-0.9897,-0.0090
-0.0032,-0.9868,-0.0185
0.0055,-0.9937,-0.0053
0.0013,-0.9877,-0.0140
0.0019,-0.9918,-0.0017
-0.0000,-0.9888,-0.0093
-0.0031,-0.9884,-0.0090
0.0043,-0.9880,-0.0059
0.0014,-0.9876,-0.0065
0.0114,-0.9922,-0.0067
0.0061,-0.9873,-0.0104
0.0106,-0.9863,-0.0026
0.0024,-0.9824,-0.0129
0.0101,-0.9874,-0.0092
0.0092,-0.9891,-0.0091
0.0051,-0.9847,-0.0097
-0.0031,-0.9903,-0.0061
0.0076,-0.9862,-0.0139
0.0033,-0.9833,-0.0110
0.0111,-0.9858,-0.0060
0.0030,-0.9833,-0.0034
0.0006,-0.9887,-0.0091
0.0064,-0.9864,-0.0045
0.0010,-0.9875,-0.0114
0.0035,-0.9839,-0.0139
0.0019,-0.9883,-0.0098
-0.0010,-0.9851,-0.0073
0.0040,-0.9880,-0.0147
0.0044,-0.9899,-0.0102
0.0037,-0.9905,-0.0097
