=== BAI 6 - UOC LUONG GOC ROLL / PITCH / YAW ===
Cam bien: MPU6500 | 100Hz | Kalman Filter
Time_ms,Roll_Accel,Pitch_Accel,Roll_Gyro,Pitch_Gyro,Yaw_Gyro,Roll_KF,Pitch_KF,Yaw_KF
28360,0.43,9.08,0.72,10.07,0.89,0.01,9.75,0.89
28370,0.51,10.20,0.72,9.92,0.89,0.02,9.62,0.89
28380,1.08,9.48,0.72,9.77,0.89,0.06,9.47,0.89
28390,-0.44,9.25,0.72,9.62,0.89,0.04,9.32,0.89
28400,0.29,9.27,0.72,9.47,0.89,0.05,9.17,0.89
28410,0.51,9.36,0.72,9.32,0.89,0.06,9.04,0.89
28420,-0.04,8.80,0.72,9.17,0.89,0.06,8.89,0.89
28430,-1.14,9.13,0.72,9.02,0.89,0.03,8.75,0.89
28440,0.38,8.61,0.72,8.87,0.89,0.04,8.60,0.89
28450,0.37,8.36,0.72,8.72,0.89,0.05,8.45,0.89
28460,-0.69,7.92,0.72,8.57,0.89,0.02,8.29,0.89
28470,-0.23,7.81,0.72,8.42,0.89,0.02,8.13,0.89
28480,0.77,7.32,0.72,8.27,0.89,0.04,7.96,0.89
28490,0.41,7.63,0.72,8.13,0.90,0.05,7.81,0.90
28500,-0.24,7.38,0.72,7.98,0.90,0.04,7.65,0.90
28510,0.56,7.29,0.73,7.82,0.90,0.06,7.49,0.90
28520,0.31,7.34,0.73,7.67,0.90,0.07,7.34,0.90
28530,-0.61,7.38,0.73,7.52,0.90,0.05,7.20,0.90
28540,1.12,6.65,0.72,7.37,0.90,0.08,7.04,0.90
28550,0.02,6.63,0.73,7.23,0.90,0.08,6.88,0.90
28560,-0.20,6.55,0.73,7.08,0.90,0.07,6.73,0.90
28570,0.67,6.18,0.73,6.93,0.90,0.09,6.56,0.90
28580,-0.10,6.64,0.73,6.78,0.90,0.09,6.42,0.90
28590,0.41,4.86,0.73,6.63,0.90,0.10,6.23,0.90
28600,-0.01,6.24,0.73,6.48,0.90,0.10,6.08,0.90
28610,0.60,5.94,0.73,6.33,0.90,0.11,5.94,0.90
28620,-0.10,5.00,0.73,6.18,0.90,0.11,5.76,0.90
28630,-0.19,5.12,0.73,6.03,0.90,0.10,5.60,0.90
28640,0.31,5.60,0.73,5.88,0.91,0.11,5.45,0.91
28650,-1.15,5.03,0.73,5.73,0.91,0.07,5.29,0.91
28660,-0.37,5.21,0.73,5.58,0.91,0.06,5.14,0.91
28670,0.94,5.38,0.73,5.43,0.91,0.08,5.00,0.91
28680,-0.41,4.94,0.73,5.28,0.91,0.07,4.86,0.91
28690,-1.08,4.64,0.73,5.13,0.91,0.03,4.70,0.91
28700,-0.11,4.87,0.73,4.98,0.91,0.03,4.57,0.91
28710,0.17,4.82,0.74,4.83,0.91,0.03,4.43,0.91
28720,0.35,5.09,0.74,4.68,0.91,0.04,4.30,0.91
28730,0.66,3.82,0.74,4.53,0.91,0.06,4.14,0.91
28740,-1.28,4.81,0.74,4.38,0.91,0.02,4.02,0.91
28750,0.36,3.50,0.74,4.23,0.91,0.03,3.86,0.91
28760,-0.50,3.56,0.74,4.08,0.91,0.02,3.70,0.91
28770,-0.07,3.74,0.74,3.94,0.91,0.01,3.56,0.91
28780,1.04,2.92,0.74,3.78,0.91,0.04,3.39,0.91
28790,-0.39,3.19,0.74,3.64,0.92,0.03,3.24,0.92
28800,-0.27,2.45,0.74,3.49,0.92,0.02,3.07,0.92
28810,0.26,2.58,0.74,3.34,0.92,0.03,2.91,0.92
28820,-0.70,2.36,0.74,3.19,0.92,0.01,2.75,0.92
28830,-0.22,2.07,0.74,3.04,0.92,0.00,2.58,0.92
28840,0.34,2.06,0.74,2.89,0.92,0.01,2.42,0.92
28850,0.03,1.59,0.74,2.74,0.92,0.01,2.25,0.92
28860,0.14,3.03,0.74,2.59,0.92,0.02,2.13,0.92
28870,-0.01,1.41,0.74,2.44,0.92,0.01,1.96,0.92
28880,-0.03,1.47,0.74,2.29,0.92,0.01,1.80,0.92
28890,-0.29,2.32,0.74,2.14,0.92,0.00,1.67,0.92
28900,1.10,2.09,0.74,1.99,0.92,0.04,1.54,0.92
28910,0.79,1.33,0.74,1.84,0.92,0.06,1.38,0.92
28920,-0.06,1.48,0.74,1.69,0.93,0.05,1.24,0.93
28930,-0.30,1.88,0.74,1.54,0.93,0.04,1.11,0.93
28940,-0.42,0.89,0.74,1.39,0.93,0.03,0.96,0.93
28950,-1.29,0.76,0.74,1.24,0.93,-0.01,0.81,0.93
28960,0.75,0.53,0.74,1.09,0.93,0.01,0.66,0.93
28970,-0.38,0.73,0.74,0.94,0.93,-0.00,0.51,0.93
28980,-0.06,0.46,0.74,0.79,0.93,-0.00,0.37,0.93
28990,0.18,0.08,0.74,0.64,0.93,0.00,0.21,0.93
29000,0.25,-0.34,0.74,0.57,1.01,0.01,0.12,1.01
29010,0.29,0.04,0.74,0.57,1.16,0.02,0.12,1.16
29020,-0.13,0.06,0.74,0.57,1.31,0.01,0.12,1.31
29030,0.19,-0.05,0.74,0.57,1.46,0.02,0.11,1.46
29040,0.32,-0.23,0.75,0.57,1.61,0.03,0.10,1.61
29050,-0.11,-0.15,0.75,0.57,1.76,0.03,0.09,1.76
29060,-0.13,-0.17,0.75,0.57,1.91,0.02,0.08,1.91
29070,-0.32,-0.15,0.75,0.57,2.06,0.01,0.08,2.06
29080,0.12,-0.16,0.75,0.58,2.21,0.01,0.07,2.21
29090,0.03,-0.44,0.75,0.58,2.36,0.01,0.06,2.36
29100,-0.04,-0.34,0.75,0.58,2.51,0.01,0.04,2.51
29110,0.31,-0.12,0.75,0.58,2.66,0.02,0.04,2.66
29120,0.45,-0.35,0.75,0.58,2.81,0.03,0.02,2.81
29130,-0.34,0.31,0.75,0.58,2.96,0.02,0.03,2.96
29140,0.23,0.12,0.75,0.58,3.11,0.03,0.03,3.11
29150,0.11,0.08,0.75,0.58,3.26,0.03,0.03,3.26
29160,0.17,0.08,0.75,0.58,3.41,0.03,0.03,3.41
29170,-0.11,0.02,0.75,0.58,3.56,0.03,0.03,3.56
29180,-0.05,0.06,0.75,0.58,3.71,0.03,0.03,3.71
29190,-0.07,0.03,0.75,0.58,3.87,0.02,0.03,3.87
29200,0.17,-0.35,0.75,0.58,4.02,0.03,0.02,4.02
29210,-0.05,0.07,0.75,0.58,4.17,0.03,0.02,4.17
29220,-0.00,-0.38,0.75,0.58,4.32,0.03,0.00,4.32
29230,0.48,0.09,0.75,0.58,4.47,0.04,0.00,4.47
29240,0.24,0.30,0.75,0.58,4.62,0.05,0.01,4.62
29250,-0.07,-0.47,0.75,0.58,4.77,0.04,-0.00,4.77
29260,-0.12,0.38,0.75,0.58,4.92,0.04,0.01,4.92
29270,0.09,0.37,0.75,0.58,5.07,0.04,0.02,5.07
29280,0.01,0.26,0.75,0.58,5.22,0.04,0.03,5.22
29290,-0.04,-0.30,0.75,0.58,5.37,0.04,0.01,5.37
29300,-0.03,0.20,0.75,0.59,5.52,0.04,0.02,5.52
29310,0.48,0.06,0.75,0.59,5.67,0.05,0.02,5.67
29320,-0.08,-0.07,0.76,0.59,5.83,0.05,0.02,5.83
29330,-0.35,-0.36,0.75,0.59,5.98,0.03,0.01,5.98
29340,-0.54,-0.50,0.76,0.59,6.13,0.02,-0.01,6.13
29350,0.11,0.14,0.76,0.59,6.28,0.02,-0.01,6.28
29360,0.32,0.25,0.76,0.59,6.43,0.03,-0.00,6.43
29370,-0.19,0.11,0.76,0.59,6.58,0.02,0.00,6.58
29380,0.38,-0.14,0.76,0.59,6.73,0.03,-0.00,6.73
29390,-0.02,-0.02,0.76,0.59,6.88,0.03,-0.00,6.88
29400,-0.21,-0.16,0.76,0.60,7.03,0.02,-0.01,7.03
29410,-0.50,-0.14,0.76,0.60,7.18,0.01,-0.01,7.18
29420,-0.07,-0.26,0.76,0.60,7.33,0.01,-0.02,7.33
29430,0.29,0.02,0.76,0.60,7.48,0.01,-0.02,7.48
29440,-0.26,0.77,0.76,0.60,7.63,0.01,0.00,7.63
29450,-0.59,0.05,0.76,0.60,7.78,-0.01,0.00,7.78
29460,-0.14,-0.23,0.76,0.60,7.94,-0.02,-0.01,7.94
29470,-0.20,0.12,0.76,0.60,8.09,-0.02,-0.01,8.09
29480,-0.05,0.23,0.76,0.60,8.24,-0.03,0.00,8.24
29490,-0.03,0.06,0.76,0.60,8.39,-0.03,0.00,8.39
29500,-0.22,-0.00,0.76,0.60,8.54,-0.03,-0.00,8.54
29510,-0.07,0.05,0.76,0.60,8.69,-0.03,-0.00,8.69
29520,-0.05,-0.09,0.76,0.60,8.84,-0.04,-0.00,8.84
29530,-0.12,0.02,0.76,0.60,8.99,-0.04,-0.00,8.99
29540,-0.22,0.40,0.76,0.60,9.14,-0.05,0.01,9.14
29550,0.13,0.31,0.76,0.60,9.29,-0.04,0.01,9.29
29560,0.10,-0.34,0.76,0.60,9.44,-0.04,0.00,9.44
29570,-0.27,0.06,0.76,0.60,9.59,-0.04,0.00,9.59
29580,0.11,0.57,0.77,0.60,9.75,-0.04,0.02,9.75
29590,-0.21,-0.25,0.77,0.60,9.90,-0.04,0.01,9.90
29600,-0.30,0.20,0.77,0.60,10.04,-0.05,0.01,10.04
29610,-0.23,0.03,0.77,0.60,10.20,-0.06,0.02,10.20
29620,0.09,-0.00,0.77,0.60,10.35,-0.05,0.01,10.35
29630,0.12,-0.52,0.77,0.60,10.50,-0.05,-0.00,10.50
29640,-0.54,0.08,0.77,0.60,10.65,-0.07,-0.00,10.65
29650,-0.02,-0.05,0.77,0.60,10.80,-0.07,-0.00,10.80
29660,0.08,0.26,0.77,0.60,10.95,-0.06,0.01,10.95
29670,0.11,0.13,0.77,0.60,11.10,-0.06,0.01,11.10
29680,-0.10,0.34,0.77,0.60,11.25,-0.06,0.02,11.25
29690,0.09,-0.40,0.77,0.60,11.40,-0.06,0.00,11.40
29700,-0.14,-0.66,0.77,0.60,11.55,-0.06,-0.02,11.55
29710,0.17,-0.15,0.77,0.61,11.70,-0.05,-0.02,11.70
29720,-0.23,-0.52,0.77,0.61,11.85,-0.06,-0.04,11.85
29730,0.32,0.19,0.77,0.61,12.00,-0.05,-0.03,12.00
29740,-0.35,0.01,0.77,0.61,12.16,-0.06,-0.03,12.16
29750,0.15,0.11,0.77,0.61,12.31,-0.05,-0.03,12.31
29760,0.22,0.05,0.77,0.61,12.46,-0.04,-0.03,12.46
29770,0.33,0.09,0.77,0.61,12.61,-0.03,-0.02,12.61
29780,0.22,0.25,0.77,0.61,12.76,-0.03,-0.01,12.76
29790,0.13,0.12,0.77,0.61,12.91,-0.02,-0.01,12.91
29800,-0.22,-0.01,0.77,0.61,13.06,-0.03,-0.01,13.06
29810,-0.30,-0.56,0.77,0.61,13.21,-0.04,-0.03,13.21
29820,0.14,-0.20,0.77,0.61,13.36,-0.03,-0.04,13.36
29830,0.42,0.22,0.77,0.61,13.51,-0.02,-0.03,13.51
29840,0.06,0.56,0.77,0.61,13.66,-0.02,-0.02,13.66
29850,-0.06,0.10,0.78,0.61,13.81,-0.02,-0.01,13.81
29860,0.27,0.16,0.78,0.61,13.96,-0.01,-0.01,13.96
29870,-0.37,0.37,0.78,0.61,14.11,-0.02,0.00,14.11
29880,-0.73,-0.29,0.78,0.61,14.26,-0.04,-0.01,14.26
29890,0.63,-0.31,0.78,0.61,14.41,-0.02,-0.02,14.41
29900,-0.43,0.19,0.78,0.61,14.56,-0.03,-0.02,14.56
29910,-0.55,-0.30,0.78,0.61,14.71,-0.05,-0.02,14.71
29920,0.05,-0.55,0.78,0.61,14.87,-0.05,-0.04,14.87
29930,0.48,-0.35,0.78,0.61,15.02,-0.03,-0.05,15.02
29940,-0.27,-0.09,0.78,0.61,15.17,-0.04,-0.06,15.17
29950,-0.26,0.43,0.78,0.61,15.32,-0.05,-0.04,15.32
29960,0.34,-0.43,0.78,0.61,15.47,-0.03,-0.05,15.47
29970,-0.37,-0.66,0.78,0.61,15.62,-0.05,-0.07,15.62
29980,0.44,0.05,0.78,0.61,15.77,-0.03,-0.07,15.77
29990,0.10,0.31,0.78,0.62,15.92,-0.03,-0.06,15.92
30000,-1.05,-0.34,0.78,0.62,16.07,-0.06,-0.07,16.07
30010,0.46,0.34,0.78,0.62,16.22,-0.04,-0.05,16.22
30020,-0.25,-0.30,0.78,0.62,16.37,-0.05,-0.06,16.37
30030,0.03,-0.16,0.79,0.62,16.52,-0.05,-0.07,16.52
30040,0.37,-0.21,0.79,0.62,16.67,-0.03,-0.07,16.67
30050,-0.58,-0.40,0.79,0.62,16.82,-0.05,-0.08,16.82
30060,-0.08,-0.11,0.79,0.62,16.97,-0.05,-0.09,16.97
30070,0.41,0.17,0.79,0.62,17.12,-0.04,-0.08,17.12
30080,0.54,0.31,0.79,0.62,17.27,-0.02,-0.07,17.27
30090,-0.28,-0.33,0.79,0.62,17.42,-0.03,-0.08,17.42
30100,0.06,-0.28,0.79,0.62,17.57,-0.02,-0.09,17.57
30110,-0.67,-0.08,0.79,0.62,17.72,-0.04,-0.09,17.72
30120,0.30,0.40,0.80,0.62,17.87,-0.03,-0.07,17.87
30130,-0.04,0.23,0.80,0.62,18.02,-0.03,-0.06,18.02
30140,0.34,-0.04,0.80,0.62,18.18,-0.02,-0.06,18.18
30150,0.45,0.23,0.80,0.63,18.33,-0.01,-0.05,18.33
30160,-0.08,0.07,0.80,0.63,18.48,-0.01,-0.05,18.48
30170,-0.10,-0.01,0.80,0.63,18.63,-0.01,-0.05,18.63
30180,-0.16,-0.13,0.80,0.63,18.78,-0.02,-0.05,18.78
30190,0.10,-0.02,0.80,0.63,18.93,-0.01,-0.05,18.93
30200,-0.38,0.01,0.80,0.63,19.08,-0.03,-0.05,19.08
30210,-0.37,0.18,0.80,0.63,19.23,-0.04,-0.05,19.23
30220,-0.26,-0.15,0.80,0.63,19.38,-0.04,-0.05,19.38
30230,-0.40,0.29,0.80,0.63,19.53,-0.06,-0.04,19.53
30240,-0.74,-0.26,0.80,0.63,19.68,-0.08,-0.05,19.68
30250,0.12,-0.10,0.80,0.63,19.83,-0.07,-0.05,19.83
30260,-0.14,0.03,0.80,0.64,19.98,-0.07,-0.04,19.98
30270,0.63,0.18,0.80,0.63,20.13,-0.05,-0.04,20.13
30280,0.35,-0.14,0.80,0.64,20.29,-0.04,-0.04,20.29
30290,-0.29,0.15,0.80,0.64,20.44,-0.05,-0.04,20.44
30300,-0.58,0.25,0.81,0.64,20.59,-0.06,-0.03,20.59
30310,0.09,0.27,0.81,0.64,20.74,-0.06,-0.02,20.74
30320,0.34,-0.22,0.81,0.64,20.89,-0.05,-0.02,20.89
30330,-0.21,-0.08,0.81,0.64,21.04,-0.05,-0.03,21.04
30340,0.62,0.14,0.81,0.64,21.19,-0.03,-0.02,21.19
30350,0.13,-0.22,0.81,0.64,21.34,-0.03,-0.03,21.34
30360,0.68,-0.27,0.81,0.64,21.49,-0.01,-0.04,21.49
30370,-0.07,0.47,0.81,0.64,21.64,-0.01,-0.02,21.64
30380,0.37,-0.23,0.81,0.64,21.79,0.00,-0.03,21.79
30390,0.40,0.17,0.81,0.64,21.94,0.02,-0.03,21.94
30400,-0.57,0.02,0.81,0.64,22.09,-0.00,-0.03,22.09
30410,0.29,0.25,0.81,0.64,22.24,0.01,-0.02,22.24
30420,0.23,0.38,0.81,0.64,22.39,0.01,-0.00,22.39
30430,0.58,0.06,0.81,0.64,22.54,0.03,-0.00,22.54
30440,-0.07,-0.29,0.81,0.64,22.69,0.03,-0.01,22.69
30450,0.16,-0.54,0.81,0.64,22.84,0.03,-0.03,22.84
30460,0.04,-0.15,0.81,0.64,22.99,0.03,-0.04,22.99
30470,0.01,0.46,0.81,0.64,23.15,0.03,-0.02,23.15
30480,-0.10,0.15,0.81,0.64,23.30,0.03,-0.02,23.30
30490,-0.05,-0.43,0.82,0.64,23.45,0.03,-0.03,23.45
30500,-0.17,0.09,0.82,0.64,23.60,0.03,-0.02,23.60
30510,-0.05,-0.23,0.82,0.64,23.75,0.03,-0.03,23.75
30520,-0.08,-0.04,0.82,0.64,23.90,0.02,-0.03,23.90
30530,0.37,-0.18,0.82,0.64,24.05,0.03,-0.04,24.05
30540,0.40,0.50,0.82,0.65,24.20,0.04,-0.02,24.20
30550,0.10,-0.05,0.82,0.64,24.35,0.05,-0.03,24.35
30560,-0.44,-0.25,0.82,0.64,24.50,0.03,-0.03,24.50
30570,0.53,-0.24,0.82,0.64,24.65,0.05,-0.04,24.65
30580,-0.17,-0.18,0.82,0.64,24.80,0.04,-0.04,24.80
30590,0.17,0.37,0.82,0.64,24.95,0.04,-0.03,24.95
30600,0.32,0.54,0.82,0.64,25.10,0.05,-0.02,25.10
30610,0.57,-0.04,0.82,0.64,25.26,0.07,-0.02,25.26
30620,0.17,-0.71,0.82,0.65,25.41,0.07,-0.04,25.41
30630,-0.07,-0.27,0.82,0.65,25.56,0.07,-0.04,25.56
30640,0.36,-0.17,0.82,0.65,25.71,0.08,-0.05,25.71
30650,-0.27,-0.29,0.82,0.65,25.86,0.07,-0.06,25.86
30660,-0.52,-0.08,0.83,0.65,26.01,0.05,-0.06,26.01
30670,-0.57,-0.29,0.83,0.65,26.16,0.04,-0.07,26.16
30680,0.40,-0.35,0.83,0.65,26.31,0.05,-0.07,26.31
30690,0.34,0.41,0.83,0.65,26.46,0.06,-0.06,26.46
30700,0.26,0.41,0.83,0.65,26.61,0.06,-0.05,26.61
30710,0.39,-0.27,0.83,0.65,26.76,0.07,-0.05,26.76
30720,-0.17,-0.12,0.83,0.66,26.91,0.07,-0.05,26.91
30730,-0.52,0.28,0.83,0.66,27.06,0.05,-0.04,27.06
30740,0.41,-0.13,0.83,0.66,27.21,0.06,-0.05,27.21
30750,0.22,-0.03,0.83,0.66,27.37,0.07,-0.05,27.37
30760,0.04,-0.45,0.83,0.66,27.52,0.07,-0.06,27.52
30770,-0.12,0.17,0.83,0.66,27.67,0.06,-0.05,27.67
30780,-0.11,-0.24,0.83,0.66,27.82,0.06,-0.06,27.82
30790,0.42,0.12,0.83,0.66,27.97,0.07,-0.06,27.97
30800,0.50,0.06,0.83,0.66,28.12,0.08,-0.05,28.12
30810,-0.14,0.24,0.83,0.66,28.27,0.07,-0.04,28.27
30820,0.11,-0.18,0.83,0.66,28.42,0.08,-0.05,28.42
30830,0.36,-0.37,0.83,0.66,28.57,0.09,-0.06,28.57
30840,-0.40,0.04,0.84,0.66,28.72,0.07,-0.06,28.72
30850,-0.44,-0.01,0.84,0.66,28.87,0.06,-0.05,28.87
30860,-0.11,0.23,0.84,0.66,29.02,0.05,-0.05,29.02
30870,0.15,-0.04,0.84,0.66,29.17,0.06,-0.04,29.17
30880,-0.67,0.08,0.84,0.66,29.32,0.03,-0.04,29.32
30890,0.31,0.68,0.84,0.66,29.48,0.04,-0.02,29.48
30900,-0.16,-0.38,0.84,0.67,29.63,0.04,-0.03,29.63
30910,-0.09,-0.19,0.84,0.66,29.78,0.03,-0.04,29.78
30920,0.34,0.26,0.84,0.66,29.93,0.04,-0.03,29.93
30930,-0.18,-0.22,0.84,0.67,30.08,0.04,-0.03,30.08
30940,-0.68,-0.09,0.84,0.67,30.23,0.02,-0.03,30.23
30950,0.24,0.18,0.84,0.67,30.38,0.02,-0.03,30.38
30960,-0.27,0.43,0.84,0.67,30.53,0.01,-0.01,30.53
30970,0.12,-0.05,0.84,0.67,30.68,0.01,-0.02,30.68
30980,-0.30,0.39,0.84,0.67,30.83,0.00,-0.01,30.83
30990,0.39,0.49,0.84,0.67,30.98,0.02,0.01,30.98
31000,-0.17,-0.11,0.84,0.67,31.13,0.01,0.01,31.13
31010,-0.49,0.11,0.84,0.67,31.29,-0.00,0.01,31.29
31020,0.43,-0.47,0.84,0.67,31.44,0.01,-0.00,31.44
31030,0.18,-0.12,0.84,0.67,31.59,0.02,-0.01,31.59
31040,0.52,-0.40,0.85,0.67,31.74,0.03,-0.02,31.74
31050,-0.10,0.26,0.85,0.67,31.89,0.03,-0.01,31.89
31060,-0.30,-0.26,0.85,0.67,32.04,0.02,-0.02,32.04
31070,0.65,-0.27,0.85,0.67,32.19,0.04,-0.03,32.19
31080,-0.41,0.02,0.85,0.67,32.34,0.02,-0.03,32.34
31090,0.38,-0.20,0.85,0.67,32.49,0.04,-0.03,32.49
31100,0.02,0.03,0.85,0.67,32.64,0.03,-0.03,32.64
31110,-0.21,-0.13,0.85,0.67,32.79,0.03,-0.03,32.79
31120,0.07,-0.16,0.85,0.67,32.94,0.03,-0.04,32.94
31130,-0.23,0.17,0.85,0.67,33.09,0.02,-0.03,33.09
31140,0.30,0.01,0.85,0.67,33.24,0.03,-0.03,33.24
31150,0.01,0.01,0.85,0.68,33.39,0.03,-0.03,33.39
31160,-0.08,0.01,0.85,0.68,33.54,0.03,-0.03,33.54
31170,-0.02,-0.47,0.85,0.68,33.70,0.03,-0.04,33.70
31180,-0.25,0.42,0.85,0.68,33.85,0.02,-0.03,33.85
31190,0.03,0.43,0.85,0.68,34.00,0.02,-0.01,34.00
31200,-0.60,-0.03,0.85,0.68,34.15,-0.00,-0.01,34.15
31210,-0.26,-0.04,0.85,0.68,34.30,-0.01,-0.01,34.30
31220,-0.17,0.05,0.85,0.68,34.45,-0.02,-0.01,34.45
31230,-0.21,0.10,0.85,0.68,34.60,-0.02,-0.01,34.60
31240,0.86,-0.15,0.85,0.68,34.75,0.00,-0.01,34.75
31250,0.41,-0.35,0.85,0.68,34.90,0.01,-0.02,34.90
31260,0.55,-0.13,0.86,0.68,35.05,0.03,-0.03,35.05
31270,-0.26,0.03,0.86,0.68,35.20,0.02,-0.03,35.20
31280,-0.31,-0.36,0.86,0.68,35.35,0.01,-0.04,35.35
31290,-0.15,-0.23,0.86,0.68,35.50,0.01,-0.04,35.50
31300,-0.35,-0.36,0.86,0.68,35.65,-0.00,-0.05,35.65
31310,-0.27,0.34,0.86,0.68,35.80,-0.01,-0.04,35.80
31320,0.23,-0.45,0.86,0.68,35.96,-0.00,-0.05,35.96
31330,0.35,0.25,0.86,0.68,36.11,0.00,-0.05,36.11
31340,0.06,0.09,0.86,0.68,36.26,0.01,-0.04,36.26
31350,-0.23,-0.32,0.86,0.68,36.41,-0.00,-0.05,36.41
31360,0.25,-0.15,0.86,0.68,36.56,0.01,-0.05,36.56
31370,-0.13,0.30,0.86,0.69,36.71,0.00,-0.04,36.71
31380,0.09,-0.27,0.86,0.68,36.86,0.01,-0.05,36.86
31390,-0.06,0.16,0.86,0.68,37.01,0.00,-0.05,37.01
31400,0.68,-0.22,0.86,0.68,37.16,0.02,-0.05,37.16
31410,-0.14,0.11,0.86,0.68,37.31,0.02,-0.05,37.31
31420,-0.22,-0.02,0.86,0.68,37.46,0.01,-0.05,37.46
31430,0.25,0.00,0.86,0.68,37.61,0.02,-0.05,37.61
31440,-0.05,0.23,0.86,0.68,37.76,0.02,-0.04,37.76
31450,-0.63,-0.12,0.86,0.69,37.92,-0.00,-0.04,37.92
31460,0.12,0.16,0.86,0.68,38.07,-0.00,-0.04,38.07
31470,-0.06,0.22,0.86,0.69,38.22,-0.00,-0.03,38.22
31480,-0.28,-0.13,0.87,0.69,38.37,-0.01,-0.03,38.37
31490,0.07,-0.02,0.87,0.69,38.52,-0.01,-0.03,38.52
31500,0.36,0.01,0.87,0.69,38.67,0.00,-0.03,38.67
31510,-0.09,0.15,0.87,0.69,38.82,0.00,-0.02,38.82
31520,0.14,0.16,0.87,0.69,38.97,0.01,-0.02,38.97
31530,-0.37,-0.40,0.87,0.69,39.12,-0.01,-0.03,39.12
31540,-0.00,-0.12,0.87,0.69,39.27,-0.01,-0.03,39.27
31550,0.16,0.32,0.87,0.69,39.42,0.00,-0.02,39.42
31560,-0.42,-0.54,0.87,0.69,39.57,-0.01,-0.04,39.57
31570,0.46,-0.01,0.87,0.69,39.72,0.00,-0.04,39.72
31580,-0.23,0.30,0.87,0.69,39.87,-0.01,-0.03,39.87
31590,-0.45,0.02,0.87,0.69,40.02,-0.02,-0.03,40.02
31600,0.23,0.14,0.87,0.69,40.17,-0.01,-0.02,40.17
31610,-0.14,-0.02,0.87,0.69,40.32,-0.02,-0.03,40.32
31620,0.17,0.19,0.88,0.69,40.47,-0.01,-0.02,40.47
31630,-0.30,-0.49,0.88,0.69,40.62,-0.02,-0.03,40.62
31640,0.53,0.19,0.88,0.69,40.77,-0.00,-0.03,40.77
31650,0.51,-0.12,0.88,0.69,40.92,0.01,-0.03,40.92
31660,0.16,0.01,0.88,0.69,41.07,0.02,-0.03,41.07
31670,0.36,-0.16,0.88,0.69,41.23,0.03,-0.03,41.23
31680,0.21,-0.09,0.88,0.69,41.38,0.04,-0.04,41.38
31690,-0.39,0.84,0.88,0.69,41.53,0.03,-0.01,41.53
31700,-0.13,0.13,0.88,0.69,41.68,0.02,-0.00,41.68
31710,0.18,0.41,0.89,0.69,41.83,0.03,0.01,41.83
31720,0.05,-0.05,0.89,0.69,41.98,0.03,0.01,41.98
31730,0.50,0.21,0.89,0.70,42.13,0.04,0.02,42.13
31740,0.25,-0.38,0.89,0.70,42.28,0.05,0.00,42.28
31750,-0.28,0.00,0.89,0.69,42.43,0.04,0.00,42.43
31760,-0.34,0.18,0.89,0.69,42.58,0.03,0.01,42.58
31770,0.54,-0.04,0.89,0.69,42.73,0.04,0.01,42.73
31780,0.34,-0.00,0.89,0.69,42.88,0.05,0.01,42.88
31790,0.40,0.42,0.89,0.69,43.04,0.06,0.02,43.04
31800,0.34,0.23,0.89,0.69,43.19,0.07,0.02,43.19
31810,-0.01,0.61,0.89,0.69,43.34,0.07,0.04,43.34
31820,0.29,0.17,0.89,0.69,43.49,0.08,0.05,43.49
31830,0.36,-0.32,0.89,0.70,43.64,0.09,0.04,43.64
31840,-0.19,0.05,0.90,0.70,43.79,0.08,0.04,43.79
31850,-0.09,-0.18,0.90,0.70,43.94,0.08,0.03,43.94
31860,0.01,0.31,0.90,0.70,44.09,0.08,0.04,44.09
31870,0.21,-0.22,0.90,0.70,44.24,0.08,0.04,44.24
31880,0.07,-0.16,0.90,0.70,44.39,0.08,0.03,44.39
31890,-0.09,-0.34,0.90,0.70,44.54,0.08,0.02,44.54
31900,-0.24,0.09,0.90,0.70,44.69,0.07,0.02,44.69
31910,0.01,-0.27,0.90,0.70,44.85,0.06,0.01,44.85
31920,0.35,-0.56,0.90,0.70,45.00,0.07,-0.00,45.00
31930,0.13,0.05,0.90,0.70,45.15,0.08,-0.00,45.15
31940,0.26,-0.38,0.90,0.70,45.30,0.08,-0.01,45.30
31950,-0.04,-0.22,0.90,0.70,45.45,0.08,-0.02,45.45
31960,0.02,-0.50,0.90,0.70,45.60,0.08,-0.04,45.60
31970,-0.16,-0.00,0.90,0.70,45.75,0.07,-0.04,45.75
31980,-0.80,-0.18,0.91,0.70,45.90,0.05,-0.04,45.90
31990,-0.69,-0.15,0.91,0.70,46.05,0.02,-0.04,46.05
32000,0.13,-0.00,0.91,0.70,46.20,0.03,-0.04,46.20
32010,-0.26,0.08,0.91,0.70,46.35,0.02,-0.04,46.35
32020,0.32,-0.12,0.90,0.70,46.50,0.02,-0.04,46.50
32030,-0.39,0.12,0.91,0.70,46.65,0.01,-0.04,46.65
32040,-0.33,0.24,0.91,0.71,46.80,0.00,-0.03,46.80
32050,0.11,0.05,0.91,0.71,46.95,0.01,-0.03,46.95
32060,-0.03,0.20,0.91,0.71,47.10,0.01,-0.02,47.10
32070,0.52,0.41,0.91,0.71,47.25,0.02,-0.01,47.25
32080,0.98,-0.49,0.91,0.71,47.40,0.05,-0.02,47.40
32090,-0.75,0.15,0.91,0.71,47.55,0.03,-0.01,47.55
32100,0.39,0.05,0.91,0.71,47.71,0.04,-0.01,47.71
